filename,has_flower,n_flower_one,n_flower_many,n_bud,max_flower_confidence,all_flower_boxes,annotated_image
HERB_0274.jpg,1,14,4,3,0.3289,"[{""xmin"": 630.65, ""ymin"": 797.9, ""xmax"": 1031.08, ""ymax"": 1141.69, ""confidence"": 0.33, ""name"": ""flower_many""}, {""xmin"": 596.45, ""ymin"": 624.6, ""xmax"": 625.5, ""ymax"": 645.54, ""confidence"": 0.3, ""name"": ""bud""}, {""xmin"": 710.31, ""ymin"": 941.48, ""xmax"": 744.58, ""ymax"": 973.91, ""confidence"": 0.28, ""name"": ""flower_one""}, {""xmin"": 710.11, ""ymin"": 761.99, ""xmax"": 755.79, ""ymax"": 803.94, ""confidence"": 0.25, ""name"": ""flower_one""}, {""xmin"": 578.44, ""ymin"": 1481.78, ""xmax"": 617.67, ""ymax"": 1523.25, ""confidence"": 0.21, ""name"": ""flower_one""}, {""xmin"": 826.48, ""ymin"": 853.12, ""xmax"": 853.08, ""ymax"": 883.81, ""confidence"": 0.2, ""name"": ""flower_one""}, {""xmin"": 690.49, ""ymin"": 969.65, ""xmax"": 724.35, ""ymax"": 999.26, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 478.74, ""ymin"": 1045.68, ""xmax"": 672.7, ""ymax"": 1457.29, ""confidence"": 0.17, ""name"": ""flower_many""}, {""xmin"": 757.8, ""ymin"": 802.24, ""xmax"": 996.23, ""ymax"": 1013.89, ""confidence"": 0.17, ""name"": ""flower_many""}, {""xmin"": 581.9, ""ymin"": 1126.67, ""xmax"": 608.36, ""ymax"": 1161.98, ""confidence"": 0.15, ""name"": ""flower_one""}, {""xmin"": 668.78, ""ymin"": 1107.07, ""xmax"": 701.63, ""ymax"": 1137.07, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 246.86, ""ymin"": 1792.63, ""xmax"": 293.16, ""ymax"": 1847.24, ""confidence"": 0.13, ""name"": ""flower_many""}, {""xmin"": 865.75, ""ymin"": 899.79, ""xmax"": 894.38, ""ymax"": 930.16, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 793.4, ""ymin"": 813.22, ""xmax"": 824.47, ""ymax"": 851.57, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 815.95, ""ymin"": 882.75, ""xmax"": 844.64, ""ymax"": 900.46, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 941.57, ""ymin"": 1026.2, ""xmax"": 1022.96, ""ymax"": 1094.44, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 774.89, ""ymin"": 833.99, ""xmax"": 812.31, ""ymax"": 863.75, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 1057.65, ""ymin"": 815.06, ""xmax"": 1077.49, ""ymax"": 832.58, ""confidence"": 0.11, ""name"": ""bud""}, {""xmin"": 939.38, ""ymin"": 945.3, ""xmax"": 983.22, ""ymax"": 985.16, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 828.03, ""ymin"": 1301.68, ""xmax"": 858.27, ""ymax"": 1356.28, ""confidence"": 0.1, ""name"": ""bud""}, {""xmin"": 577.46, ""ymin"": 1176.77, ""xmax"": 609.25, ""ymax"": 1200.77, ""confidence"": 0.1, ""name"": ""flower_one""}]",outputs/sample_outputs/annotated/HERB_0274_annotated.jpg
HERB_0294.jpg,1,6,13,0,0.6958,"[{""xmin"": 933.14, ""ymin"": 594.51, ""xmax"": 1024.23, ""ymax"": 689.65, ""confidence"": 0.7, ""name"": ""flower_many""}, {""xmin"": 640.86, ""ymin"": 278.16, ""xmax"": 793.67, ""ymax"": 371.03, ""confidence"": 0.56, ""name"": ""flower_many""}, {""xmin"": 1168.01, ""ymin"": 1397.17, ""xmax"": 1258.51, ""ymax"": 1476.57, ""confidence"": 0.47, ""name"": ""flower_one""}, {""xmin"": 853.98, ""ymin"": 1153.9, ""xmax"": 916.96, ""ymax"": 1226.6, ""confidence"": 0.35, ""name"": ""flower_many""}, {""xmin"": 973.86, ""ymin"": 1655.72, ""xmax"": 1048.5, ""ymax"": 1724.11, ""confidence"": 0.35, ""name"": ""flower_many""}, {""xmin"": 974.22, ""ymin"": 1655.18, ""xmax"": 1048.37, ""ymax"": 1723.98, ""confidence"": 0.33, ""name"": ""flower_one""}, {""xmin"": 1290.48, ""ymin"": 666.52, ""xmax"": 1386.15, ""ymax"": 754.49, ""confidence"": 0.33, ""name"": ""flower_many""}, {""xmin"": 1304.47, ""ymin"": 998.82, ""xmax"": 1391.08, ""ymax"": 1107.48, ""confidence"": 0.32, ""name"": ""flower_many""}, {""xmin"": 1166.18, ""ymin"": 1398.79, ""xmax"": 1256.99, ""ymax"": 1477.33, ""confidence"": 0.32, ""name"": ""flower_many""}, {""xmin"": 1222.07, ""ymin"": 247.78, ""xmax"": 1291.35, ""ymax"": 316.02, ""confidence"": 0.31, ""name"": ""flower_many""}, {""xmin"": 1522.23, ""ymin"": 898.46, ""xmax"": 1625.13, ""ymax"": 992.07, ""confidence"": 0.28, ""name"": ""flower_many""}, {""xmin"": 1175.2, ""ymin"": 291.91, ""xmax"": 1248.28, ""ymax"": 364.91, ""confidence"": 0.28, ""name"": ""flower_many""}, {""xmin"": 950.33, ""ymin"": 806.08, ""xmax"": 1028.69, ""ymax"": 874.08, ""confidence"": 0.27, ""name"": ""flower_many""}, {""xmin"": 949.26, ""ymin"": 805.35, ""xmax"": 1026.33, ""ymax"": 874.48, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 1292.03, ""ymin"": 665.77, ""xmax"": 1387.69, ""ymax"": 753.49, ""confidence"": 0.18, ""name"": ""flower_one""}, {""xmin"": 509.71, ""ymin"": 505.52, ""xmax"": 605.8, ""ymax"": 587.99, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 1429.9, ""ymin"": 1213.53, ""xmax"": 1471.91, ""ymax"": 1256.34, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 1182.04, ""ymin"": 244.4, ""xmax"": 1283.56, ""ymax"": 361.09, ""confidence"": 0.16, ""name"": ""flower_many""}, {""xmin"": 420.28, ""ymin"": 832.57, ""xmax"": 520.76, ""ymax"": 899.42, ""confidence"": 0.16, ""name"": ""flower_many""}]",outputs/sample_outputs/annotated/HERB_0294_annotated.jpg
HERB_0306.jpg,1,35,4,0,0.4227,"[{""xmin"": 5044.91, ""ymin"": 3662.96, ""xmax"": 5567.24, ""ymax"": 4254.22, ""confidence"": 0.42, ""name"": ""flower_many""}, {""xmin"": 5912.66, ""ymin"": 1761.31, ""xmax"": 6004.92, ""ymax"": 1847.82, ""confidence"": 0.38, ""name"": ""flower_one""}, {""xmin"": 5245.39, ""ymin"": 3910.2, ""xmax"": 5322.9, ""ymax"": 3987.14, ""confidence"": 0.35, ""name"": ""flower_one""}, {""xmin"": 5889.23, ""ymin"": 1934.81, ""xmax"": 5969.98, ""ymax"": 2017.05, ""confidence"": 0.34, ""name"": ""flower_one""}, {""xmin"": 4278.03, ""ymin"": 2608.32, ""xmax"": 4388.9, ""ymax"": 2717.55, ""confidence"": 0.33, ""name"": ""flower_one""}, {""xmin"": 5833.01, ""ymin"": 1706.34, ""xmax"": 5918.12, ""ymax"": 1802.54, ""confidence"": 0.31, ""name"": ""flower_one""}, {""xmin"": 5698.83, ""ymin"": 1700.52, ""xmax"": 5774.74, ""ymax"": 1790.41, ""confidence"": 0.31, ""name"": ""flower_one""}, {""xmin"": 5765.45, ""ymin"": 2147.95, ""xmax"": 5845.13, ""ymax"": 2238.37, ""confidence"": 0.3, ""name"": ""flower_one""}, {""xmin"": 5054.94, ""ymin"": 4123.65, ""xmax"": 5194.63, ""ymax"": 4236.31, ""confidence"": 0.29, ""name"": ""flower_one""}, {""xmin"": 5473.31, ""ymin"": 3698.18, ""xmax"": 5561.8, ""ymax"": 3790.54, ""confidence"": 0.28, ""name"": ""flower_one""}, {""xmin"": 5363.47, ""ymin"": 3673.11, ""xmax"": 5449.74, ""ymax"": 3774.47, ""confidence"": 0.26, ""name"": ""flower_one""}, {""xmin"": 5317.44, ""ymin"": 3902.41, ""xmax"": 5415.0, ""ymax"": 3996.97, ""confidence"": 0.25, ""name"": ""flower_one""}, {""xmin"": 5025.62, ""ymin"": 1676.35, ""xmax"": 6021.32, ""ymax"": 2619.39, ""confidence"": 0.25, ""name"": ""flower_many""}, {""xmin"": 5665.11, ""ymin"": 1797.16, ""xmax"": 5747.96, ""ymax"": 1915.19, ""confidence"": 0.22, ""name"": ""flower_one""}, {""xmin"": 4166.89, ""ymin"": 2783.77, ""xmax"": 4269.47, ""ymax"": 2892.96, ""confidence"": 0.22, ""name"": ""flower_one""}, {""xmin"": 4101.91, ""ymin"": 2622.32, ""xmax"": 4528.32, ""ymax"": 3069.83, ""confidence"": 0.22, ""name"": ""flower_many""}, {""xmin"": 3508.73, ""ymin"": 3878.49, ""xmax"": 3576.84, ""ymax"": 3968.53, ""confidence"": 0.21, ""name"": ""flower_one""}, {""xmin"": 2843.77, ""ymin"": 3352.6, ""xmax"": 3757.29, ""ymax"": 4214.16, ""confidence"": 0.2, ""name"": ""flower_many""}, {""xmin"": 5666.18, ""ymin"": 1720.36, ""xmax"": 5760.08, ""ymax"": 1895.26, ""confidence"": 0.2, ""name"": ""flower_one""}, {""xmin"": 3563.97, ""ymin"": 3344.53, ""xmax"": 3695.57, ""ymax"": 3481.11, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 4312.88, ""ymin"": 2961.35, ""xmax"": 4411.07, ""ymax"": 3037.75, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 5849.1, ""ymin"": 1713.68, ""xmax"": 5997.54, ""ymax"": 1826.28, ""confidence"": 0.18, ""name"": ""flower_one""}, {""xmin"": 5049.94, ""ymin"": 3653.0, ""xmax"": 5566.5, ""ymax"": 4256.96, ""confidence"": 0.18, ""name"": ""flower_one""}, {""xmin"": 5920.69, ""ymin"": 1715.19, ""xmax"": 5994.99, ""ymax"": 1800.96, ""confidence"": 0.18, ""name"": ""flower_one""}, {""xmin"": 5286.3, ""ymin"": 3815.2, ""xmax"": 5394.49, ""ymax"": 3903.18, ""confidence"": 0.15, ""name"": ""flower_one""}, {""xmin"": 4123.07, ""ymin"": 2894.09, ""xmax"": 4218.96, ""ymax"": 2995.7, ""confidence"": 0.15, ""name"": ""flower_one""}, {""xmin"": 4226.99, ""ymin"": 2940.11, ""xmax"": 4316.02, ""ymax"": 3030.33, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5442.9, ""ymin"": 1741.11, ""xmax"": 5523.19, ""ymax"": 1829.02, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5198.08, ""ymin"": 4108.91, ""xmax"": 5290.76, ""ymax"": 4200.97, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5290.84, ""ymin"": 3828.37, ""xmax"": 5403.99, ""ymax"": 3984.16, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5362.17, ""ymin"": 3762.49, ""xmax"": 5475.43, ""ymax"": 3878.6, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 5120.12, ""ymin"": 4053.9, ""xmax"": 5270.07, ""ymax"": 4212.22, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 4108.98, ""ymin"": 2885.79, ""xmax"": 4187.85, ""ymax"": 2960.88, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 4383.9, ""ymin"": 2921.02, ""xmax"": 4481.94, ""ymax"": 3028.92, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 5410.34, ""ymin"": 3733.23, ""xmax"": 5525.17, ""ymax"": 3855.15, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 4241.58, ""ymin"": 2600.14, ""xmax"": 4422.18, ""ymax"": 2854.66, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 4209.1, ""ymin"": 2807.4, ""xmax"": 4310.39, ""ymax"": 2915.69, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 5332.89, ""ymin"": 3819.81, ""xmax"": 5453.37, ""ymax"": 3943.59, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 5269.05, ""ymin"": 4063.04, ""xmax"": 5341.82, ""ymax"": 4141.52, ""confidence"": 0.1, ""name"": ""flower_one""}]",outputs/sample_outputs/annotated/HERB_0306_annotated.jpg
HERB_0364.jpg,1,11,2,4,0.615,"[{""xmin"": 741.59, ""ymin"": 358.03, ""xmax"": 860.41, ""ymax"": 511.17, ""confidence"": 0.61, ""name"": ""flower_one""}, {""xmin"": 639.15, ""ymin"": 366.8, ""xmax"": 738.64, ""ymax"": 514.32, ""confidence"": 0.56, ""name"": ""flower_one""}, {""xmin"": 735.17, ""ymin"": 486.97, ""xmax"": 852.89, ""ymax"": 606.0, ""confidence"": 0.54, ""name"": ""flower_one""}, {""xmin"": 693.31, ""ymin"": 311.77, ""xmax"": 813.38, ""ymax"": 421.4, ""confidence"": 0.46, ""name"": ""flower_one""}, {""xmin"": 749.78, ""ymin"": 546.18, ""xmax"": 982.91, ""ymax"": 754.34, ""confidence"": 0.42, ""name"": ""flower_one""}, {""xmin"": 835.86, ""ymin"": 664.66, ""xmax"": 945.26, ""ymax"": 754.29, ""confidence"": 0.39, ""name"": ""flower_one""}, {""xmin"": 630.31, ""ymin"": 310.66, ""xmax"": 888.18, ""ymax"": 637.39, ""confidence"": 0.37, ""name"": ""flower_many""}, {""xmin"": 636.65, ""ymin"": 325.08, ""xmax"": 857.18, ""ymax"": 563.48, ""confidence"": 0.28, ""name"": ""flower_one""}, {""xmin"": 732.08, ""ymin"": 715.14, ""xmax"": 956.71, ""ymax"": 809.56, ""confidence"": 0.27, ""name"": ""flower_one""}, {""xmin"": 738.88, ""ymin"": 550.19, ""xmax"": 813.61, ""ymax"": 608.23, ""confidence"": 0.23, ""name"": ""flower_one""}, {""xmin"": 813.84, ""ymin"": 543.55, ""xmax"": 928.11, ""ymax"": 688.29, ""confidence"": 0.21, ""name"": ""flower_one""}, {""xmin"": 425.77, ""ymin"": 1097.93, ""xmax"": 444.85, ""ymax"": 1126.81, ""confidence"": 0.21, ""name"": ""bud""}, {""xmin"": 711.2, ""ymin"": 509.17, ""xmax"": 988.51, ""ymax"": 776.93, ""confidence"": 0.19, ""name"": ""flower_many""}, {""xmin"": 824.7, ""ymin"": 581.37, ""xmax"": 982.56, ""ymax"": 707.99, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 604.7, ""ymin"": 1999.34, ""xmax"": 621.65, ""ymax"": 2018.87, ""confidence"": 0.16, ""name"": ""bud""}, {""xmin"": 647.98, ""ymin"": 1565.83, ""xmax"": 665.38, ""ymax"": 1585.49, ""confidence"": 0.11, ""name"": ""bud""}, {""xmin"": 1090.4, ""ymin"": 2275.32, ""xmax"": 1105.12, ""ymax"": 2293.08, ""confidence"": 0.11, ""name"": ""bud""}]",outputs/sample_outputs/annotated/HERB_0364_annotated.jpg
HERB_0376.jpg,1,2,3,3,0.555,"[{""xmin"": 1743.81, ""ymin"": 1361.56, ""xmax"": 1915.9, ""ymax"": 1590.65, ""confidence"": 0.55, ""name"": ""flower_many""}, {""xmin"": 1101.47, ""ymin"": 1530.17, ""xmax"": 1184.86, ""ymax"": 1700.07, ""confidence"": 0.26, ""name"": ""flower_many""}, {""xmin"": 993.46, ""ymin"": 1483.71, ""xmax"": 1020.37, ""ymax"": 1515.68, ""confidence"": 0.2, ""name"": ""bud""}, {""xmin"": 1105.34, ""ymin"": 1534.48, ""xmax"": 1181.66, ""ymax"": 1704.53, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 683.62, ""ymin"": 1902.42, ""xmax"": 707.59, ""ymax"": 1929.45, ""confidence"": 0.15, ""name"": ""bud""}, {""xmin"": 1330.88, ""ymin"": 230.12, ""xmax"": 1479.37, ""ymax"": 356.53, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 1376.47, ""ymin"": 898.7, ""xmax"": 1535.3, ""ymax"": 1231.3, ""confidence"": 0.11, ""name"": ""flower_many""}, {""xmin"": 1020.35, ""ymin"": 1463.03, ""xmax"": 1046.61, ""ymax"": 1488.64, ""confidence"": 0.11, ""name"": ""bud""}]",outputs/sample_outputs/annotated/HERB_0376_annotated.jpg
HERB_0386.jpg,1,20,1,3,0.3887,"[{""xmin"": 6364.05, ""ymin"": 5973.3, ""xmax"": 6432.76, ""ymax"": 6066.25, ""confidence"": 0.39, ""name"": ""flower_one""}, {""xmin"": 6418.34, ""ymin"": 6179.88, ""xmax"": 6507.39, ""ymax"": 6270.19, ""confidence"": 0.33, ""name"": ""flower_one""}, {""xmin"": 4881.13, ""ymin"": 3040.12, ""xmax"": 4996.16, ""ymax"": 3136.06, ""confidence"": 0.32, ""name"": ""flower_one""}, {""xmin"": 4631.82, ""ymin"": 2984.78, ""xmax"": 4721.84, ""ymax"": 3095.99, ""confidence"": 0.28, ""name"": ""flower_one""}, {""xmin"": 5788.35, ""ymin"": 5223.87, ""xmax"": 5909.63, ""ymax"": 5335.05, ""confidence"": 0.28, ""name"": ""flower_one""}, {""xmin"": 6414.2, ""ymin"": 6103.14, ""xmax"": 6515.65, ""ymax"": 6204.88, ""confidence"": 0.27, ""name"": ""flower_one""}, {""xmin"": 6068.14, ""ymin"": 3091.43, ""xmax"": 6483.66, ""ymax"": 3345.32, ""confidence"": 0.23, ""name"": ""flower_one""}, {""xmin"": 4750.53, ""ymin"": 3209.21, ""xmax"": 4873.24, ""ymax"": 3287.54, ""confidence"": 0.22, ""name"": ""flower_one""}, {""xmin"": 5896.94, ""ymin"": 5241.4, ""xmax"": 5993.74, ""ymax"": 5346.46, ""confidence"": 0.2, ""name"": ""flower_one""}, {""xmin"": 5308.77, ""ymin"": 3018.58, ""xmax"": 5411.76, ""ymax"": 3130.86, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 5871.11, ""ymin"": 5156.62, ""xmax"": 6004.91, ""ymax"": 5251.4, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 1982.52, ""ymin"": 4558.12, ""xmax"": 2066.1, ""ymax"": 4646.12, ""confidence"": 0.19, ""name"": ""bud""}, {""xmin"": 5512.25, ""ymin"": 5319.53, ""xmax"": 5665.66, ""ymax"": 5528.54, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 5786.15, ""ymin"": 5168.63, ""xmax"": 5992.92, ""ymax"": 5335.71, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 4552.63, ""ymin"": 2964.52, ""xmax"": 4719.3, ""ymax"": 3090.11, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5712.19, ""ymin"": 5024.38, ""xmax"": 5789.35, ""ymax"": 5111.72, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 5604.45, ""ymin"": 5307.78, ""xmax"": 5733.55, ""ymax"": 5397.09, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 6398.9, ""ymin"": 6011.52, ""xmax"": 6526.02, ""ymax"": 6239.81, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 5508.96, ""ymin"": 5310.82, ""xmax"": 5691.86, ""ymax"": 5534.86, ""confidence"": 0.12, ""name"": ""flower_many""}, {""xmin"": 4533.92, ""ymin"": 2952.17, ""xmax"": 4618.31, ""ymax"": 3034.43, ""confidence"": 0.11, ""name"": ""bud""}, {""xmin"": 6682.16, ""ymin"": 6390.32, ""xmax"": 6799.03, ""ymax"": 6492.74, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 5267.84, ""ymin"": 2585.81, ""xmax"": 5455.62, ""ymax"": 3151.86, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 3121.99, ""ymin"": 5332.4, ""xmax"": 3185.3, ""ymax"": 5397.44, ""confidence"": 0.11, ""name"": ""bud""}, {""xmin"": 6366.56, ""ymin"": 5916.25, ""xmax"": 6421.19, ""ymax"": 6014.8, ""confidence"": 0.1, ""name"": ""flower_one""}]",outputs/sample_outputs/annotated/HERB_0386_annotated.jpg
HERB_0391.jpg,0,0,0,0,0.0,[],outputs/sample_outputs/annotated/HERB_0391_annotated.jpg
HERB_0424.jpg,1,16,4,0,0.6715,"[{""xmin"": 1121.75, ""ymin"": 152.09, ""xmax"": 1626.97, ""ymax"": 571.24, ""confidence"": 0.67, ""name"": ""flower_many""}, {""xmin"": 1082.36, ""ymin"": 1096.46, ""xmax"": 1116.47, ""ymax"": 1134.11, ""confidence"": 0.37, ""name"": ""flower_one""}, {""xmin"": 1131.68, ""ymin"": 864.06, ""xmax"": 1179.25, ""ymax"": 906.31, ""confidence"": 0.32, ""name"": ""flower_one""}, {""xmin"": 676.92, ""ymin"": 673.39, ""xmax"": 711.57, ""ymax"": 713.12, ""confidence"": 0.29, ""name"": ""flower_one""}, {""xmin"": 1391.94, ""ymin"": 586.91, ""xmax"": 1431.96, ""ymax"": 640.08, ""confidence"": 0.22, ""name"": ""flower_one""}, {""xmin"": 954.76, ""ymin"": 1039.18, ""xmax"": 989.3, ""ymax"": 1061.86, ""confidence"": 0.21, ""name"": ""flower_one""}, {""xmin"": 1391.33, ""ymin"": 583.5, ""xmax"": 1433.64, ""ymax"": 640.9, ""confidence"": 0.21, ""name"": ""flower_many""}, {""xmin"": 1339.85, ""ymin"": 524.85, ""xmax"": 1436.32, ""ymax"": 644.39, ""confidence"": 0.19, ""name"": ""flower_many""}, {""xmin"": 1109.87, ""ymin"": 1035.33, ""xmax"": 1149.06, ""ymax"": 1076.5, ""confidence"": 0.19, ""name"": ""flower_one""}, {""xmin"": 1427.94, ""ymin"": 271.87, ""xmax"": 1461.21, ""ymax"": 321.52, ""confidence"": 0.18, ""name"": ""flower_one""}, {""xmin"": 892.92, ""ymin"": 1988.91, ""xmax"": 944.82, ""ymax"": 2052.78, ""confidence"": 0.17, ""name"": ""flower_one""}, {""xmin"": 1132.65, ""ymin"": 306.59, ""xmax"": 1172.52, ""ymax"": 341.23, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 1035.37, ""ymin"": 898.1, ""xmax"": 1053.19, ""ymax"": 937.71, ""confidence"": 0.14, ""name"": ""flower_one""}, {""xmin"": 911.89, ""ymin"": 794.93, ""xmax"": 932.91, ""ymax"": 820.42, ""confidence"": 0.13, ""name"": ""flower_one""}, {""xmin"": 1045.41, ""ymin"": 895.4, ""xmax"": 1086.47, ""ymax"": 934.37, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 988.87, ""ymin"": 740.27, ""xmax"": 1021.54, ""ymax"": 758.71, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 1464.4, ""ymin"": 2531.45, ""xmax"": 1511.94, ""ymax"": 2572.65, ""confidence"": 0.12, ""name"": ""flower_one""}, {""xmin"": 728.52, ""ymin"": 2000.84, ""xmax"": 744.71, ""ymax"": 2024.31, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 1166.17, ""ymin"": 1213.15, ""xmax"": 1194.03, ""ymax"": 1239.05, ""confidence"": 0.11, ""name"": ""flower_one""}, {""xmin"": 1346.09, ""ymin"": 528.87, ""xmax"": 1411.58, ""ymax"": 597.08, ""confidence"": 0.11, ""name"": ""flower_many""}]",outputs/sample_outputs/annotated/HERB_0424_annotated.jpg
